IdEmploye,Date,TauxOccupation,PrimePerformance,JoursAbsence
291,2022-07-31,83.19,1456.22,0
291,2022-08-31,52.66,1757.19,0
291,2022-09-30,62.26,1377.64,0
291,2022-10-31,99.72,423.98,4
291,2022-11-30,92.9,1270.48,2
291,2022-12-31,96.37,1629.67,2
291,2023-01-31,67.69,1881.69,4
291,2023-02-28,52.0,1348.04,3
291,2023-03-31,57.74,624.84,2
291,2023-04-30,72.49,276.7,2
291,2023-05-31,53.19,253.89,3
291,2023-06-30,86.52,1456.38,4
291,2023-07-31,93.69,327.99,3
291,2023-08-31,57.45,837.31,0
291,2023-09-30,77.54,1592.96,3
291,2023-10-31,87.85,1616.63,1
291,2023-11-30,80.78,1901.41,0
291,2023-12-31,93.3,1718.55,0
291,2024-01-31,66.85,1920.03,4
291,2024-02-29,74.16,807.79,2
291,2024-03-31,79.6,844.24,0
291,2024-04-30,88.09,668.12,1
291,2024-05-31,63.59,1183.0,0
291,2024-06-30,66.18,1483.83,0
291,2024-07-31,79.47,334.72,4
291,2024-08-31,94.88,1107.77,3
291,2024-09-30,99.57,1345.34,2
291,2024-10-31,94.2,1569.03,0
291,2024-11-30,71.52,1020.44,4
291,2024-12-31,86.23,509.62,2
292,2020-01-31,94.22,1029.75,1
292,2020-02-29,75.11,1375.01,4
292,2020-03-31,71.94,1381.9,3
292,2020-04-30,90.8,1958.85,4
292,2020-05-31,52.42,1850.65,2
292,2020-06-30,85.85,1338.32,2
292,2020-07-31,65.95,1193.45,4
292,2020-08-31,62.77,358.44,1
292,2020-09-30,76.88,1597.66,0
292,2020-10-31,71.11,936.39,3
292,2020-11-30,68.44,1082.82,1
292,2020-12-31,85.39,1803.46,2
292,2021-01-31,96.24,913.77,0
292,2021-02-28,66.7,1789.81,0
292,2021-03-31,95.06,575.74,4
292,2021-04-30,91.46,1973.04,2
292,2021-05-31,82.59,1768.54,3
292,2021-06-30,67.99,857.73,4
292,2021-07-31,81.03,223.31,0
292,2021-08-31,77.43,1255.08,4
292,2021-09-30,78.15,1460.08,0
292,2021-10-31,52.83,255.19,2
292,2021-11-30,62.25,1743.36,2
292,2021-12-31,95.96,1104.71,0
292,2022-01-31,74.94,1668.46,4
292,2022-02-28,82.24,498.33,1
292,2022-03-31,99.21,386.11,3
292,2022-04-30,90.88,457.03,1
292,2022-05-31,59.48,1167.87,2
292,2022-06-30,77.56,1612.81,2
292,2022-07-31,92.86,879.59,0
292,2022-08-31,70.18,1905.66,3
292,2022-09-30,59.17,1351.06,3
292,2022-10-31,87.83,1507.61,2
292,2022-11-30,89.6,494.82,0
292,2022-12-31,96.06,1001.86,4
292,2023-01-31,55.16,748.55,2
292,2023-02-28,63.6,321.06,4
292,2023-03-31,63.02,1386.91,1
292,2023-04-30,74.52,1026.15,3
292,2023-05-31,59.23,1161.17,4
292,2023-06-30,67.85,344.36,3
292,2023-07-31,57.4,1821.19,2
292,2023-08-31,78.69,1386.39,4
292,2023-09-30,81.3,1282.74,1
292,2023-10-31,95.83,1161.63,3
292,2023-11-30,69.25,419.42,0
292,2023-12-31,70.3,618.62,0
292,2024-01-31,67.88,1067.98,4
292,2024-02-29,87.74,1143.13,2
292,2024-03-31,67.83,1422.53,3
292,2024-04-30,88.51,479.79,4
292,2024-05-31,54.71,1929.34,4
292,2024-06-30,96.83,1762.44,1
292,2024-07-31,88.63,568.82,2
292,2024-08-31,91.59,1979.92,3
292,2024-09-30,73.03,1713.34,1
292,2024-10-31,86.48,409.62,3
292,2024-11-30,50.23,906.6,2
292,2024-12-31,72.85,407.27,0
293,2020-01-31,78.55,1744.18,1
293,2020-02-29,50.2,1436.64,0
293,2020-03-31,99.05,1173.12,4
293,2020-04-30,96.39,1458.17,0
293,2020-05-31,63.8,1547.82,0
293,2020-06-30,94.53,1566.65,4
293,2020-07-31,58.93,1721.05,4
293,2020-08-31,74.92,1342.98,2
293,2020-09-30,71.44,1314.87,2
293,2020-10-31,56.7,1900.03,1
293,2020-11-30,74.76,1570.74,3
293,2020-12-31,85.23,518.7,2
293,2021-01-31,89.36,1707.57,4
293,2021-02-28,74.18,1260.65,1
293,2021-03-31,69.53,325.95,2
293,2021-04-30,98.37,222.13,0
293,2021-05-31,53.39,771.04,2
293,2021-06-30,65.69,1484.33,0
293,2021-07-31,83.86,1723.41,2
293,2021-08-31,65.5,204.49,1
293,2021-09-30,83.89,1475.75,0
293,2021-10-31,53.9,1785.43,3
293,2021-11-30,86.13,1911.19,1
293,2021-12-31,59.97,632.5,4
293,2022-01-31,50.36,394.1,3
293,2022-02-28,87.76,889.52,1
293,2022-03-31,79.0,832.54,0
293,2022-04-30,63.04,1342.57,2
293,2022-05-31,64.21,1708.45,0
293,2022-06-30,55.99,592.2,0
293,2022-07-31,93.31,889.73,0
293,2022-08-31,81.1,316.84,2
293,2022-09-30,57.06,1235.89,0
293,2022-10-31,69.69,1839.88,0
293,2022-11-30,64.28,318.8,3
293,2022-12-31,61.1,467.87,0
293,2023-01-31,93.64,399.12,3
293,2023-02-28,98.22,445.34,4
293,2023-03-31,79.59,942.24,1
293,2023-04-30,64.27,285.99,2
293,2023-05-31,66.34,1383.65,0
293,2023-06-30,95.05,972.68,4
293,2023-07-31,59.38,492.27,3
293,2023-08-31,87.66,1580.34,1
293,2023-09-30,61.1,509.57,1
293,2023-10-31,81.74,1769.74,0
293,2023-11-30,82.85,765.79,2
293,2023-12-31,63.39,1032.28,1
293,2024-01-31,83.88,689.2,3
293,2024-02-29,92.92,924.19,1
293,2024-03-31,96.39,1495.33,3
293,2024-04-30,74.55,1765.43,0
293,2024-05-31,66.34,262.9,3
293,2024-06-30,99.11,1332.59,0
293,2024-07-31,91.76,586.54,0
293,2024-08-31,86.13,1406.21,2
293,2024-09-30,83.86,218.77,4
293,2024-10-31,96.15,1008.83,4
293,2024-11-30,58.34,1773.95,2
293,2024-12-31,87.22,517.62,3
294,2020-01-31,94.78,217.48,0
294,2020-02-29,78.77,919.14,1
294,2020-03-31,92.88,1475.67,0
294,2020-04-30,55.27,1921.95,4
294,2020-05-31,55.55,1749.0,3
294,2020-06-30,63.91,1685.07,1
294,2020-07-31,81.15,1817.32,4
294,2020-08-31,63.98,426.49,2
294,2020-09-30,72.45,847.92,1
294,2020-10-31,97.15,881.21,3
294,2020-11-30,55.83,1797.95,1
294,2020-12-31,70.93,458.18,3
294,2021-01-31,61.04,1791.01,1
294,2021-02-28,87.43,350.44,4
294,2021-03-31,93.06,1320.82,2
294,2021-04-30,53.25,1681.62,4
294,2021-05-31,81.4,1474.68,3
294,2021-06-30,77.17,1971.36,4
294,2021-07-31,90.56,1495.71,2
294,2021-08-31,94.76,1200.7,4
294,2021-09-30,82.59,1701.5,3
294,2021-10-31,85.07,1329.56,4
294,2021-11-30,56.66,427.11,3
294,2021-12-31,74.53,360.27,3
294,2022-01-31,96.59,659.64,4
294,2022-02-28,73.52,582.96,3
294,2022-03-31,84.0,370.86,2
294,2022-04-30,93.97,261.03,3
294,2022-05-31,70.81,1649.39,0
294,2022-06-30,97.43,587.73,4
294,2022-07-31,87.06,474.66,0
294,2022-08-31,97.47,1475.2,0
294,2022-09-30,74.37,959.42,3
294,2022-10-31,97.14,1866.26,2
294,2022-11-30,84.69,1836.43,0
294,2022-12-31,91.75,398.14,2
294,2023-01-31,71.66,1145.09,4
294,2023-02-28,77.15,1492.48,4
294,2023-03-31,69.54,280.22,0
294,2023-04-30,69.89,257.63,1
294,2023-05-31,97.57,477.68,1
294,2023-06-30,94.4,1477.88,4
294,2023-07-31,95.99,1825.42,2
294,2023-08-31,89.2,1912.34,3
294,2023-09-30,81.14,349.56,0
294,2023-10-31,91.56,1318.04,4
294,2023-11-30,79.73,1554.82,2
294,2023-12-31,84.63,1667.73,4
294,2024-01-31,58.8,1973.89,2
294,2024-02-29,74.17,1196.0,2
294,2024-03-31,90.24,1016.17,0
294,2024-04-30,55.08,781.22,0
294,2024-05-31,62.09,271.75,3
294,2024-06-30,81.78,1381.21,3
294,2024-07-31,58.96,1986.98,4
294,2024-08-31,78.92,943.56,2
294,2024-09-30,93.13,221.68,3
294,2024-10-31,92.29,1001.54,0
294,2024-11-30,67.67,868.22,1
294,2024-12-31,59.88,1909.17,2
295,2020-01-31,95.33,619.17,4
295,2020-02-29,78.83,870.09,0
295,2020-03-31,99.91,830.73,1
295,2020-04-30,70.4,755.48,4
295,2020-05-31,55.44,299.63,3
295,2020-06-30,86.2,1875.74,4
295,2020-07-31,76.21,687.31,0
295,2020-08-31,68.05,321.5,3
295,2020-09-30,97.02,767.69,1
295,2020-10-31,53.26,1651.67,1
295,2020-11-30,62.42,1073.92,3
295,2020-12-31,67.51,1502.06,2
295,2021-01-31,67.29,1103.25,3
295,2021-02-28,98.81,1594.63,1
295,2021-03-31,53.56,700.56,1
295,2021-04-30,63.56,526.79,4
295,2021-05-31,50.02,426.41,3
295,2021-06-30,80.01,756.59,0
295,2021-07-31,76.36,1117.59,1
295,2021-08-31,81.51,1734.82,1
295,2021-09-30,71.54,429.06,3
295,2021-10-31,88.58,1388.34,3
295,2021-11-30,72.98,1443.26,0
295,2021-12-31,61.17,1050.07,2
295,2022-01-31,98.27,1233.76,2
295,2022-02-28,64.33,1033.97,3
295,2022-03-31,71.71,1844.22,4
295,2022-04-30,93.5,1392.72,4
295,2022-05-31,73.88,1689.02,2
295,2022-06-30,78.49,898.56,4
295,2022-07-31,87.17,1793.06,2
295,2022-08-31,92.71,1619.65,1
295,2022-09-30,95.03,1858.42,1
295,2022-10-31,92.22,1053.38,0
295,2022-11-30,96.37,1849.87,2
295,2022-12-31,56.08,1827.29,2
295,2023-01-31,91.81,1286.6,3
295,2023-02-28,55.38,1918.43,2
295,2023-03-31,73.03,279.51,4
295,2023-04-30,55.08,1668.63,4
295,2023-05-31,72.08,1078.26,4
295,2023-06-30,99.9,1918.47,4
295,2023-07-31,90.8,944.94,4
295,2023-08-31,87.35,232.19,1
295,2023-09-30,56.47,229.46,2
295,2023-10-31,53.92,1171.23,0
295,2023-11-30,50.67,302.82,3
295,2023-12-31,61.87,596.7,2
295,2024-01-31,59.23,1673.49,1
295,2024-02-29,97.9,1136.61,2
295,2024-03-31,66.69,520.1,3
295,2024-04-30,66.87,1302.27,1
295,2024-05-31,73.2,1736.39,2
295,2024-06-30,92.03,1928.23,2
295,2024-07-31,93.88,747.17,4
295,2024-08-31,67.39,1599.95,4
295,2024-09-30,55.01,1890.49,0
295,2024-10-31,88.79,1923.87,3
295,2024-11-30,84.72,1516.71,1
295,2024-12-31,80.47,1779.82,3
296,2020-01-31,52.33,840.95,0
296,2020-02-29,54.6,1073.21,1
296,2020-03-31,82.95,1076.74,1
296,2020-04-30,65.86,1479.26,3
296,2020-05-31,53.39,1605.07,4
296,2020-06-30,97.34,511.8,3
296,2020-07-31,51.61,1826.21,2
296,2020-08-31,70.08,713.36,4
296,2020-09-30,72.39,1183.65,4
296,2020-10-31,55.47,1208.33,0
296,2020-11-30,98.55,965.08,0
296,2020-12-31,84.33,1127.21,3
296,2021-01-31,74.39,1830.43,0
296,2021-02-28,65.64,1699.89,4
296,2021-03-31,61.6,816.71,4
296,2021-04-30,77.67,1573.19,3
296,2021-05-31,90.7,378.9,2
296,2021-06-30,64.36,1614.98,0
296,2021-07-31,60.45,1709.74,2
296,2021-08-31,94.12,695.01,0
296,2021-09-30,81.87,1952.59,2
296,2021-10-31,71.47,1762.78,3
296,2021-11-30,81.34,1618.78,3
296,2021-12-31,98.68,1528.89,3
296,2022-01-31,86.31,1927.57,3
296,2022-02-28,87.52,1507.93,2
296,2022-03-31,55.92,1656.63,4
296,2022-04-30,99.72,1313.73,3
296,2022-05-31,97.7,1330.11,1
296,2022-06-30,85.44,1666.4,0
296,2022-07-31,78.34,1857.01,0
296,2022-08-31,61.82,403.05,2
296,2022-09-30,60.69,1175.31,1
296,2022-10-31,86.23,946.92,1
296,2022-11-30,84.25,815.25,0
296,2022-12-31,60.16,407.39,1
296,2023-01-31,58.84,1159.39,1
296,2023-02-28,72.95,750.19,2
296,2023-03-31,67.43,883.06,2
296,2023-04-30,77.89,490.58,3
296,2023-05-31,84.79,1274.63,3
296,2023-06-30,65.71,671.8,1
296,2023-07-31,90.66,314.08,3
296,2023-08-31,91.95,439.95,3
296,2023-09-30,69.76,1349.55,4
296,2023-10-31,74.74,1661.14,4
296,2023-11-30,78.02,449.16,1
296,2023-12-31,89.82,553.32,3
296,2024-01-31,73.46,873.86,2
296,2024-02-29,70.78,996.97,2
296,2024-03-31,76.31,1644.83,2
296,2024-04-30,55.61,885.74,0
296,2024-05-31,52.74,1595.22,3
296,2024-06-30,93.41,1222.23,3
296,2024-07-31,81.15,1584.19,0
296,2024-08-31,92.85,1069.95,3
296,2024-09-30,90.97,1029.4,3
296,2024-10-31,94.68,1803.24,3
296,2024-11-30,70.85,1549.29,1
296,2024-12-31,91.56,815.1,2
297,2020-01-31,81.76,1601.74,0
297,2020-02-29,92.42,1791.29,0
297,2020-03-31,95.52,1087.68,1
297,2020-04-30,71.35,1819.48,4
297,2020-05-31,56.02,1942.93,4
297,2020-06-30,53.91,1706.48,0
297,2020-07-31,85.6,1489.55,3
297,2020-08-31,86.99,876.53,1
297,2020-09-30,80.5,894.79,3
297,2020-10-31,82.27,825.83,4
297,2020-11-30,54.38,949.47,2
297,2020-12-31,74.62,985.5,4
297,2021-01-31,99.22,414.69,1
297,2021-02-28,56.29,479.04,3
297,2021-03-31,91.47,890.71,3
297,2021-04-30,67.42,697.16,2
297,2021-05-31,77.02,575.41,2
297,2021-06-30,55.48,1065.95,0
297,2021-07-31,75.73,296.98,4
297,2021-08-31,63.66,287.87,2
297,2021-09-30,96.08,372.93,0
297,2021-10-31,76.88,1563.79,3
297,2021-11-30,63.67,1085.84,4
297,2021-12-31,71.39,692.11,2
297,2022-01-31,62.74,1729.35,0
297,2022-02-28,52.29,1891.55,3
297,2022-03-31,72.54,1763.31,3
297,2022-04-30,70.66,302.07,4
297,2022-05-31,93.42,1712.92,0
297,2022-06-30,51.54,451.31,2
297,2022-07-31,54.68,681.44,1
297,2022-08-31,99.04,912.28,3
297,2022-09-30,57.92,646.31,3
297,2022-10-31,85.26,572.8,1
297,2022-11-30,78.19,1444.18,4
297,2022-12-31,68.84,397.76,2
297,2023-01-31,86.52,807.36,0
297,2023-02-28,60.57,1078.45,4
297,2023-03-31,54.81,1919.51,2
297,2023-04-30,60.18,1478.41,2
297,2023-05-31,50.13,1201.26,0
297,2023-06-30,61.07,346.92,1
297,2023-07-31,95.36,1685.99,3
297,2023-08-31,62.85,1375.07,4
297,2023-09-30,81.67,1425.82,1
297,2023-10-31,74.9,540.46,3
297,2023-11-30,87.17,822.84,0
297,2023-12-31,96.64,1765.77,2
297,2024-01-31,70.74,1112.17,0
297,2024-02-29,88.63,1763.87,0
297,2024-03-31,82.22,695.25,2
297,2024-04-30,89.25,1685.97,0
297,2024-05-31,98.49,1528.62,2
297,2024-06-30,70.04,1793.39,0
297,2024-07-31,70.55,1524.19,4
297,2024-08-31,77.63,372.7,0
297,2024-09-30,78.24,1285.94,0
297,2024-10-31,99.4,1613.97,4
297,2024-11-30,68.08,1738.85,1
297,2024-12-31,73.2,817.6,2
298,2020-01-31,53.32,305.15,4
298,2020-02-29,93.24,1844.48,1
298,2020-03-31,57.96,1586.59,4
298,2020-04-30,76.36,282.06,1
298,2020-05-31,65.91,1442.91,1
298,2020-06-30,52.04,1324.9,0
298,2020-07-31,65.55,1656.65,4
298,2020-08-31,56.51,1456.5,0
298,2020-09-30,92.46,216.05,3
298,2020-10-31,62.27,327.89,1
298,2020-11-30,80.52,1969.04,2
298,2020-12-31,92.28,774.87,3
298,2021-01-31,54.05,1844.11,0
298,2021-02-28,92.84,1050.33,4
298,2021-03-31,68.66,1979.1,4
298,2021-04-30,77.9,824.8,3
298,2021-05-31,52.21,696.75,4
298,2021-06-30,72.04,1972.14,2
298,2021-07-31,54.65,1131.34,0
298,2021-08-31,79.99,1246.41,2
298,2021-09-30,60.65,316.72,1
298,2021-10-31,75.02,751.53,2
298,2021-11-30,79.3,201.03,3
298,2021-12-31,63.28,805.18,0
298,2022-01-31,55.87,518.73,2
298,2022-02-28,52.45,788.11,3
298,2022-03-31,91.96,347.19,0
298,2022-04-30,78.93,496.61,0
298,2022-05-31,75.47,1129.96,1
298,2022-06-30,91.29,1604.2,1
298,2022-07-31,70.24,699.0,0
298,2022-08-31,88.46,1446.47,0
298,2022-09-30,83.25,1208.78,1
298,2022-10-31,58.71,1520.74,0
298,2022-11-30,55.67,233.21,1
298,2022-12-31,58.84,810.33,3
298,2023-01-31,93.88,726.35,3
298,2023-02-28,70.27,1567.24,4
298,2023-03-31,90.27,1381.28,0
298,2023-04-30,76.74,1763.01,4
298,2023-05-31,85.89,1980.57,4
298,2023-06-30,63.79,523.91,1
298,2023-07-31,61.5,800.68,2
298,2023-08-31,64.75,757.32,2
298,2023-09-30,64.59,892.56,2
298,2023-10-31,88.28,911.38,4
298,2023-11-30,55.96,1639.38,0
298,2023-12-31,69.83,1498.38,0
298,2024-01-31,71.84,449.94,3
298,2024-02-29,82.78,1558.62,1
298,2024-03-31,50.01,287.24,4
298,2024-04-30,79.63,1028.85,3
298,2024-05-31,70.52,759.66,3
298,2024-06-30,83.26,247.73,1
298,2024-07-31,51.5,287.35,0
298,2024-08-31,92.31,279.16,3
298,2024-09-30,66.11,777.44,0
298,2024-10-31,63.79,1855.86,1
298,2024-11-30,87.63,405.17,0
298,2024-12-31,57.58,276.48,4
299,2020-01-31,95.91,1550.58,0
299,2020-02-29,84.57,1183.49,2
299,2020-03-31,60.79,1311.05,3
299,2020-04-30,72.85,1188.75,1
299,2020-05-31,62.91,1421.55,4
299,2020-06-30,82.81,1351.03,4
299,2020-07-31,69.46,1994.0,3
299,2020-08-31,67.41,1601.98,3
299,2020-09-30,75.65,1144.12,3
299,2020-10-31,57.0,1685.97,0
299,2020-11-30,61.67,792.95,3
299,2020-12-31,87.33,1588.57,2
299,2021-01-31,51.73,1879.2,4
299,2021-02-28,56.23,863.52,1
299,2021-03-31,97.94,1552.27,4
299,2021-04-30,60.24,801.43,4
299,2021-05-31,91.03,234.27,2
299,2021-06-30,61.47,1485.32,0
299,2021-07-31,87.65,1144.91,3
299,2021-08-31,84.81,489.2,3
299,2021-09-30,69.94,1849.94,2
299,2021-10-31,66.48,1584.52,2
299,2021-11-30,70.8,349.73,2
299,2021-12-31,77.79,1734.09,2
299,2022-01-31,78.34,319.62,0
299,2022-02-28,73.16,1066.71,0
299,2022-03-31,55.18,325.41,3
299,2022-04-30,98.68,686.84,4
299,2022-05-31,78.01,561.55,0
299,2022-06-30,66.4,1720.83,2
299,2022-07-31,94.75,1068.04,4
299,2022-08-31,88.53,630.68,1
299,2022-09-30,89.88,1596.63,3
299,2022-10-31,61.19,1811.91,1
299,2022-11-30,71.27,553.01,2
299,2022-12-31,79.7,948.91,2
299,2023-01-31,94.01,1210.72,0
299,2023-02-28,91.83,1856.08,0
299,2023-03-31,93.5,1723.59,0
299,2023-04-30,81.96,1831.12,0
299,2023-05-31,95.81,411.86,1
299,2023-06-30,92.69,1886.93,0
299,2023-07-31,98.38,1194.52,1
299,2023-08-31,80.84,311.11,1
299,2023-09-30,53.19,485.18,3
299,2023-10-31,77.89,1786.71,2
299,2023-11-30,64.46,1968.3,1
299,2023-12-31,67.87,730.01,0
299,2024-01-31,77.76,841.98,3
299,2024-02-29,58.02,657.39,2
299,2024-03-31,86.3,704.6,3
299,2024-04-30,97.4,1658.67,1
299,2024-05-31,68.15,1588.67,3
299,2024-06-30,72.75,1907.77,4
299,2024-07-31,80.82,807.3,0
299,2024-08-31,79.7,1661.83,2
299,2024-09-30,68.41,1504.04,0
299,2024-10-31,56.48,1517.19,2
299,2024-11-30,91.19,261.8,4
299,2024-12-31,64.46,1532.94,3
300,2020-01-31,89.36,596.36,1
300,2020-02-29,69.68,1579.16,4
300,2020-03-31,79.87,327.09,4
300,2020-04-30,65.5,808.04,3
300,2020-05-31,77.14,1601.57,2
300,2020-06-30,93.5,391.6,3
300,2020-07-31,80.61,1946.67,2
300,2020-08-31,66.36,1671.33,2
300,2020-09-30,85.47,703.5,2
300,2020-10-31,98.38,465.85,4
300,2020-11-30,92.92,601.21,1
300,2020-12-31,63.33,641.54,0
300,2021-01-31,65.78,308.43,1
300,2021-02-28,90.18,1567.01,0
300,2021-03-31,57.64,1258.52,4
300,2021-04-30,83.09,1318.08,4
300,2021-05-31,96.56,1868.4,0
300,2021-06-30,95.43,1020.55,0
300,2021-07-31,92.66,732.48,4
300,2021-08-31,93.06,1295.03,3
300,2021-09-30,85.27,444.33,1
300,2021-10-31,59.51,1182.42,1
300,2021-11-30,62.33,1967.76,1
300,2021-12-31,85.43,665.22,0
300,2022-01-31,91.56,1727.48,3
300,2022-02-28,60.16,1802.48,1
300,2022-03-31,71.8,1371.56,0
300,2022-04-30,95.71,745.9,1
300,2022-05-31,66.08,1169.66,0
300,2022-06-30,52.25,1151.6,3
300,2022-07-31,71.0,1482.35,2
300,2022-08-31,82.06,1150.7,1
300,2022-09-30,77.5,791.76,2
300,2022-10-31,67.07,761.97,1
300,2022-11-30,52.38,826.39,3
300,2022-12-31,85.54,1736.0,4
300,2023-01-31,76.11,1543.49,0
300,2023-02-28,70.75,1660.62,3
300,2023-03-31,83.4,1287.21,0
300,2023-04-30,58.94,252.73,0
300,2023-05-31,69.91,577.73,4
300,2023-06-30,73.09,618.16,4
300,2023-07-31,81.56,1712.76,4
300,2023-08-31,87.84,726.32,4
300,2023-09-30,78.24,1939.42,2
300,2023-10-31,99.17,1654.84,3
300,2023-11-30,53.88,638.28,1
300,2023-12-31,68.53,424.59,2
300,2024-01-31,53.41,214.31,4
300,2024-02-29,72.65,1339.16,1
300,2024-03-31,88.57,657.94,3
300,2024-04-30,81.27,479.46,0
300,2024-05-31,89.63,637.62,2
300,2024-06-30,88.18,678.34,2
300,2024-07-31,77.05,1033.4,3
300,2024-08-31,79.05,1657.7,4
300,2024-09-30,77.05,532.14,3
300,2024-10-31,97.56,1408.9,0
300,2024-11-30,84.21,322.4,1
300,2024-12-31,97.03,1144.64,3
301,2020-01-31,82.8,431.28,3
301,2020-02-29,73.43,474.85,2
301,2020-03-31,95.04,260.18,2
301,2020-04-30,67.53,394.01,2
301,2020-05-31,86.69,1231.96,2
301,2020-06-30,87.02,1560.53,4
301,2020-07-31,55.52,1735.57,2
301,2020-08-31,86.05,276.65,2
301,2020-09-30,73.92,250.34,0
301,2020-10-31,65.95,1968.51,0
301,2020-11-30,68.58,647.95,0
301,2020-12-31,85.47,1412.73,0
301,2021-01-31,85.81,959.63,3
301,2021-02-28,94.54,1706.28,3
301,2021-03-31,78.45,1416.33,1
301,2021-04-30,51.73,390.87,2
301,2021-05-31,63.44,836.13,4
301,2021-06-30,53.7,1032.92,3
301,2021-07-31,81.97,1016.1,2
301,2021-08-31,98.65,1450.51,4
301,2021-09-30,53.88,1169.32,0
301,2021-10-31,93.84,1293.54,4
301,2021-11-30,55.26,1142.47,2
301,2021-12-31,94.78,1921.44,3
301,2022-01-31,72.97,1089.92,4
301,2022-02-28,81.88,976.71,1
301,2022-03-31,71.55,1540.24,0
301,2022-04-30,50.82,1556.95,1
301,2022-05-31,71.02,1463.36,4
301,2022-06-30,90.68,1626.12,3
301,2022-07-31,96.07,1153.49,0
301,2022-08-31,83.05,1230.79,1
301,2022-09-30,66.87,879.56,2
301,2022-10-31,79.52,1612.32,3
301,2022-11-30,92.17,1609.1,0
301,2022-12-31,76.28,785.8,4
301,2023-01-31,70.14,874.39,2
301,2023-02-28,96.02,1114.43,1
301,2023-03-31,95.45,1213.96,4
301,2023-04-30,80.54,1231.91,0
301,2023-05-31,56.56,1758.26,0
301,2023-06-30,80.89,1810.66,0
301,2023-07-31,67.4,1348.45,2
301,2023-08-31,55.33,778.59,3
301,2023-09-30,82.5,1915.6,3
301,2023-10-31,88.98,747.82,0
301,2023-11-30,67.26,1280.21,1
301,2023-12-31,94.33,649.89,0
301,2024-01-31,62.3,676.58,1
301,2024-02-29,84.28,1549.46,2
301,2024-03-31,77.13,1700.81,2
301,2024-04-30,85.56,1148.06,4
301,2024-05-31,50.94,770.81,4
301,2024-06-30,89.13,1298.08,4
301,2024-07-31,70.25,918.57,2
301,2024-08-31,71.67,1808.22,0
301,2024-09-30,79.26,325.11,1
301,2024-10-31,53.32,1064.29,4
301,2024-11-30,69.46,1608.41,0
301,2024-12-31,83.63,1076.5,4
302,2020-01-31,67.76,1455.46,0
302,2020-02-29,66.87,304.57,4
302,2020-03-31,71.91,1267.84,2
302,2020-04-30,58.44,1224.99,3
302,2020-05-31,77.89,264.31,4
302,2020-06-30,52.21,1606.22,1
302,2020-07-31,87.98,1325.85,1
302,2020-08-31,86.19,625.38,3
302,2020-09-30,71.86,484.57,2
302,2020-10-31,54.89,955.1,2
302,2020-11-30,57.75,1878.27,2
302,2020-12-31,72.5,1252.72,1
302,2021-01-31,83.42,518.47,2
302,2021-02-28,72.52,1688.92,0
302,2021-03-31,80.74,737.83,4
302,2021-04-30,75.44,1533.61,3
302,2021-05-31,90.56,1666.9,2
302,2021-06-30,81.49,321.18,1
302,2021-07-31,94.94,1916.19,2
302,2021-08-31,60.94,1714.03,4
302,2021-09-30,59.13,1373.85,4
302,2021-10-31,83.55,1708.55,1
302,2021-11-30,54.96,426.21,1
302,2021-12-31,97.94,872.83,2
302,2022-01-31,71.5,1195.04,0
302,2022-02-28,60.72,490.64,0
302,2022-03-31,80.98,571.28,2
302,2022-04-30,90.3,1006.76,1
302,2022-05-31,77.71,1012.67,0
302,2022-06-30,91.79,405.31,0
302,2022-07-31,64.28,1592.09,3
302,2022-08-31,97.47,588.79,3
302,2022-09-30,57.76,1170.69,1
302,2022-10-31,51.26,1158.79,2
302,2022-11-30,65.05,631.83,1
302,2022-12-31,83.83,1520.58,4
302,2023-01-31,79.79,483.38,3
302,2023-02-28,82.38,1583.65,2
302,2023-03-31,78.93,1456.28,1
302,2023-04-30,71.98,1321.36,4
302,2023-05-31,69.52,1197.52,4
302,2023-06-30,51.09,663.28,2
302,2023-07-31,68.94,1857.81,4
302,2023-08-31,51.78,1167.48,3
302,2023-09-30,58.42,1006.44,4
302,2023-10-31,91.43,1077.65,3
302,2023-11-30,99.22,1835.45,1
302,2023-12-31,94.69,475.56,1
302,2024-01-31,99.31,1141.97,2
302,2024-02-29,85.49,749.26,2
302,2024-03-31,76.26,1248.66,3
302,2024-04-30,62.5,1500.43,4
302,2024-05-31,52.75,1647.3,3
302,2024-06-30,85.89,394.78,3
302,2024-07-31,50.08,593.66,3
302,2024-08-31,70.65,1362.36,1
302,2024-09-30,78.93,1797.36,3
302,2024-10-31,70.97,1251.19,2
302,2024-11-30,58.74,643.32,3
302,2024-12-31,84.19,392.66,0
303,2020-01-31,73.78,855.84,2
303,2020-02-29,71.43,981.37,0
303,2020-03-31,99.39,1201.79,0
303,2020-04-30,70.84,786.53,4
303,2020-05-31,87.12,1248.37,4
303,2020-06-30,93.04,381.42,3
303,2020-07-31,74.56,861.89,0
303,2020-08-31,61.75,1061.93,4
303,2020-09-30,75.58,1636.31,1
303,2020-10-31,83.85,504.21,3
303,2020-11-30,86.15,1888.27,0
303,2020-12-31,59.17,1033.2,1
303,2021-01-31,77.32,1812.26,4
303,2021-02-28,75.29,1234.74,0
303,2021-03-31,87.28,1656.06,4
303,2021-04-30,59.55,942.24,1
303,2021-05-31,72.24,216.73,1
303,2021-06-30,81.77,1016.54,2
303,2021-07-31,81.3,224.03,0
303,2021-08-31,85.85,1857.03,3
303,2021-09-30,50.15,1580.34,4
303,2021-10-31,94.36,532.94,1
303,2021-11-30,55.47,924.84,0
